1,Agent3,273.0,147.5,6.5,0.45970696,1.0
2,Agent3,307.0,269.8333,6.5,0.12106413,1.0
3,Agent3,289.0,167.66667,6.5,0.41983852,1.0
4,Agent3,287.0,164.2143,6.5,0.42782477,1.0
5,Agent3,292.0,161.92859,6.5,0.44545004,1.0
6,Agent3,279.0,204.83333,6.5,0.26583037,1.0
7,Agent3,290.0,198.33333,6.5,0.31609198,1.0
8,Agent3,280.0,177.0,6.5,0.36785713,1.0
9,Agent3,283.0,191.0,6.5,0.32508835,1.0
10,Agent3,296.0,167.83334,6.5,0.43299547,1.0
11,Agent3,275.0,169.33334,6.5,0.3842424,1.0
12,Agent3,289.0,163.5,6.5,0.43425605,1.0
13,Agent3,293.0,237.66666,6.5,0.188851,1.0
14,Agent3,288.0,168.0,6.5,0.41666666,1.0
15,Agent3,286.0,158.5,6.5,0.4458042,1.0
16,Agent3,289.0,161.2143,6.5,0.44216508,1.0
17,Agent3,296.0,190.66666,6.5,0.35585588,1.0
18,Agent3,289.0,222.33334,6.5,0.23068047,1.0
19,Agent3,276.0,156.0,6.5,0.4347826,1.0
20,Agent3,292.0,241.66666,6.5,0.17237446,1.0
21,Agent3,302.0,261.0,6.5,0.13576159,1.0
22,Agent3,307.0,200.66667,6.5,0.34636262,1.0
23,Agent3,285.0,167.0,6.5,0.41403508,1.0
24,Agent3,293.0,177.16666,6.5,0.39533564,1.0
25,Agent3,308.0,181.16667,6.5,0.4117965,1.0
26,Agent3,287.0,163.66666,6.5,0.42973292,1.0
27,Agent3,292.0,187.66667,6.5,0.3573059,1.0
28,Agent3,302.0,210.0,6.5,0.30463576,1.0
29,Agent3,290.0,184.33334,6.5,0.36436778,1.0
30,Agent3,299.0,184.16667,6.5,0.38405797,1.0
31,Agent3,290.0,180.0,6.5,0.37931034,1.0
32,Agent3,295.0,177.04762,6.5,0.39983857,1.0
33,Agent3,277.0,157.0,6.5,0.433213,1.0
34,Agent3,277.0,251.0,6.5,0.09386282,1.0
35,Agent3,290.0,167.7143,6.5,0.42167485,1.0
36,Agent3,284.0,166.0,6.5,0.41549295,1.0
37,Agent3,300.0,183.33333,6.5,0.3888889,1.0
38,Agent3,286.0,168.49998,6.5,0.4108392,1.0
39,Agent3,302.0,253.33333,6.5,0.16114792,1.0
40,Agent3,283.0,176.33333,6.5,0.37691402,1.0
41,Agent3,278.0,151.16667,6.5,0.456235,1.0
42,Agent3,292.0,164.5,6.5,0.43664384,1.0
43,Agent3,294.0,166.2143,6.5,0.43464527,1.0
44,Agent3,297.0,174.16666,6.5,0.41358027,1.0
45,Agent3,278.0,180.5,6.5,0.35071942,1.0
46,Agent3,290.0,147.38095,6.5,0.49178982,1.0
47,Agent3,290.0,197.16667,6.5,0.3201149,1.0
48,Agent3,280.0,149.06667,6.5,0.46761906,1.0
49,Agent3,298.0,173.16667,6.5,0.4189038,1.0
50,Agent3,321.0,329.7143,6.5,-0.027147334,0.0
51,Agent3,287.0,152.11429,6.5,0.46998507,1.0
52,Agent3,295.0,175.0,6.5,0.40677965,1.0
53,Agent3,283.0,194.5,6.5,0.31272084,1.0
54,Agent3,300.0,190.5,6.5,0.365,1.0
55,Agent3,305.0,188.0,6.5,0.38360655,1.0
56,Agent3,296.0,236.7143,6.5,0.20028955,1.0
57,Agent3,282.0,167.5,6.5,0.40602836,1.0
58,Agent3,281.0,234.0,6.5,0.16725978,1.0
59,Agent3,290.0,185.83333,6.5,0.3591954,1.0
60,Agent3,275.0,149.66666,6.5,0.45575762,1.0
61,Agent3,288.0,160.99998,6.5,0.44097227,1.0
62,Agent3,299.0,163.25,6.5,0.45401338,1.0
63,Agent3,286.0,182.66666,6.5,0.3613054,1.0
64,Agent3,279.0,192.38095,6.5,0.31046253,1.0
65,Agent3,285.0,163.16667,6.5,0.42748538,1.0
66,Agent3,276.0,243.0,6.5,0.11956522,1.0
67,Agent3,287.0,178.33334,6.5,0.37862948,1.0
68,Agent3,283.0,265.0,6.5,0.06360424,1.0
69,Agent3,301.0,198.5,6.5,0.34053156,1.0
70,Agent3,294.0,189.0,6.5,0.35714287,1.0
71,Agent3,315.0,198.83334,6.5,0.36878303,1.0
72,Agent3,290.0,175.7143,6.5,0.39408863,1.0
73,Agent3,282.0,156.5,6.5,0.44503546,1.0
74,Agent3,294.0,173.16666,6.5,0.41099778,1.0
75,Agent3,307.0,222.83333,6.5,0.27415854,1.0
76,Agent3,298.0,168.0,6.5,0.4362416,1.0
77,Agent3,288.0,170.16666,6.5,0.40914357,1.0
78,Agent3,305.0,200.83333,6.5,0.34153008,1.0
79,Agent3,291.0,206.83333,6.5,0.28923255,1.0
80,Agent3,307.0,232.83333,6.5,0.24158525,1.0
81,Agent3,292.0,167.83333,6.5,0.42522833,1.0
82,Agent3,281.0,180.0,6.5,0.3594306,1.0
83,Agent3,301.0,186.16667,6.5,0.3815061,1.0
84,Agent3,307.0,189.33333,6.5,0.38327906,1.0
85,Agent3,282.0,239.5,6.5,0.15070923,1.0
86,Agent3,273.0,145.93333,6.5,0.46544567,1.0
87,Agent3,294.0,206.5,6.5,0.29761904,1.0
88,Agent3,305.0,175.4,6.5,0.42491806,1.0
89,Agent3,294.0,176.16666,6.5,0.40079367,1.0
90,Agent3,269.0,169.33333,6.5,0.37050807,1.0
91,Agent3,294.0,167.16667,6.5,0.43140587,1.0
92,Agent3,282.0,232.33333,6.5,0.17612295,1.0
93,Agent3,290.0,185.83333,6.5,0.3591954,1.0
94,Agent3,299.0,272.66666,6.5,0.08807138,1.0
95,Agent3,296.0,268.0,6.5,0.0945946,1.0
96,Agent3,281.0,165.83334,6.5,0.40984574,1.0
97,Agent3,284.0,190.66666,6.5,0.32863852,1.0
98,Agent3,293.0,166.16667,6.5,0.43287826,1.0
99,Agent3,285.0,176.99998,6.5,0.37894744,1.0
100,Agent3,280.0,177.5,6.5,0.36607143,1.0
101,Agent3,284.0,150.75,6.5,0.46919015,1.0
102,Agent3,280.0,181.66666,6.5,0.3511905,1.0
103,Agent3,303.0,171.0,6.5,0.43564355,1.0
104,Agent3,283.0,143.42857,6.5,0.49318525,1.0
105,Agent3,281.0,158.7143,6.5,0.43518046,1.0
106,Agent3,298.0,194.66666,6.5,0.3467562,1.0
107,Agent3,295.0,238.2143,6.5,0.19249392,1.0
108,Agent3,314.0,207.0,6.5,0.34076434,1.0
109,Agent3,292.0,168.5,6.5,0.4229452,1.0
110,Agent3,301.0,184.16667,6.5,0.3881506,1.0
111,Agent3,289.0,227.16667,6.5,0.21395615,1.0
112,Agent3,278.0,273.0,6.5,0.017985612,1.0
113,Agent3,278.0,164.66666,6.5,0.4076739,1.0
114,Agent3,283.0,163.0,6.5,0.42402828,1.0
115,Agent3,296.0,158.33333,6.5,0.4650901,1.0
116,Agent3,286.0,204.33333,6.5,0.2855478,1.0
117,Agent3,292.0,189.0,6.5,0.35273972,1.0
118,Agent3,283.0,156.16667,6.5,0.4481743,1.0
119,Agent3,284.0,160.5,6.5,0.43485916,1.0
120,Agent3,281.0,163.33333,6.5,0.4187426,1.0
121,Agent3,287.0,286.3333,6.5,0.0023229513,1.0
122,Agent3,291.0,185.66667,6.5,0.3619702,1.0
123,Agent3,282.0,174.0,6.5,0.38297874,1.0
124,Agent3,305.0,260.66666,6.5,0.14535522,1.0
125,Agent3,273.0,164.33334,6.5,0.39804637,1.0
126,Agent3,288.0,207.0,6.5,0.28125,1.0
127,Agent3,292.0,175.33333,6.5,0.3995434,1.0
128,Agent3,293.0,165.2143,6.5,0.43612868,1.0
129,Agent3,283.0,175.0,6.5,0.38162544,1.0
130,Agent3,274.0,156.0,6.5,0.43065694,1.0
131,Agent3,278.0,151.16667,6.5,0.456235,1.0
132,Agent3,289.0,202.38095,6.5,0.2997199,1.0
133,Agent3,306.0,218.5,6.5,0.2859477,1.0
134,Agent3,289.0,161.7619,6.5,0.44027025,1.0
135,Agent3,307.0,200.66667,6.5,0.34636262,1.0
136,Agent3,289.0,145.9643,6.5,0.49493325,1.0
137,Agent3,290.0,155.93333,6.5,0.46229884,1.0
138,Agent3,283.0,175.5,6.5,0.37985864,1.0
139,Agent3,283.0,147.04762,6.5,0.4803971,1.0
140,Agent3,278.0,152.66666,6.5,0.45083937,1.0
141,Agent3,278.0,154.5,6.5,0.4442446,1.0
142,Agent3,299.0,182.16666,6.5,0.39074698,1.0
143,Agent3,279.0,150.83334,6.5,0.4593787,1.0
144,Agent3,291.0,160.06667,6.5,0.44994274,1.0
145,Agent3,284.0,189.66667,6.5,0.3321596,1.0
146,Agent3,282.0,193.0,6.5,0.31560284,1.0
147,Agent3,282.0,193.5,6.5,0.31382978,1.0
148,Agent3,282.0,260.0,6.5,0.07801419,1.0
149,Agent3,290.0,201.33334,6.5,0.3057471,1.0
150,Agent3,290.0,177.66667,6.5,0.3873563,1.0
151,Agent3,302.0,182.0,6.5,0.397351,1.0
152,Agent3,273.0,149.5,6.5,0.45238096,1.0
153,Agent3,267.0,155.66666,6.5,0.4169788,1.0
154,Agent3,281.0,168.0476,6.5,0.4019658,1.0
155,Agent3,295.0,169.5,6.5,0.42542374,1.0
156,Agent3,277.0,181.5,6.5,0.34476534,1.0
157,Agent3,302.0,168.78094,6.5,0.4411227,1.0
158,Agent3,276.0,142.06667,6.5,0.4852657,1.0
159,Agent3,306.0,195.88095,6.5,0.35986617,1.0
160,Agent3,296.0,156.42857,6.5,0.4715251,1.0
161,Agent3,301.0,206.83333,6.5,0.3128461,1.0
162,Agent3,282.0,147.82858,6.5,0.47578517,1.0
163,Agent3,316.0,224.0,6.5,0.29113925,1.0
164,Agent3,292.0,185.33333,6.5,0.3652968,1.0
165,Agent3,288.0,164.66667,6.5,0.42824072,1.0
166,Agent3,315.0,202.66667,6.5,0.35661376,1.0
167,Agent3,279.0,161.49998,6.5,0.42114702,1.0
168,Agent3,290.0,156.06667,6.5,0.46183908,1.0
169,Agent3,286.0,150.4643,6.5,0.47390106,1.0
170,Agent3,292.0,159.73334,6.5,0.45296803,1.0
171,Agent3,299.0,178.04762,6.5,0.40452302,1.0
172,Agent3,283.0,156.16667,6.5,0.4481743,1.0
173,Agent3,289.0,175.66666,6.5,0.3921569,1.0
174,Agent3,286.0,158.83334,6.5,0.44463867,1.0
175,Agent3,304.0,177.16667,6.5,0.4172149,1.0
176,Agent3,299.0,201.33333,6.5,0.3266444,1.0
177,Agent3,290.0,206.0,6.5,0.28965518,1.0
178,Agent3,304.0,176.83334,6.5,0.41831136,1.0
179,Agent3,298.0,171.16667,6.5,0.4256152,1.0
180,Agent3,275.0,148.16667,6.5,0.4612121,1.0
181,Agent3,279.0,152.33333,6.5,0.4540024,1.0
182,Agent3,276.0,235.5,6.5,0.14673913,1.0
183,Agent3,274.0,140.78096,6.5,0.48620087,1.0
184,Agent3,319.0,191.2143,6.5,0.40058213,1.0
185,Agent3,280.0,152.83333,6.5,0.45416668,1.0
186,Agent3,295.0,179.83334,6.5,0.39039543,1.0
187,Agent3,303.0,237.66666,6.5,0.21562159,1.0
188,Agent3,282.0,169.0476,6.5,0.4005404,1.0
189,Agent3,281.0,158.33334,6.5,0.43653613,1.0
190,Agent3,287.0,163.0,6.5,0.43205574,1.0
191,Agent3,290.0,216.66666,6.5,0.2528736,1.0
192,Agent3,293.0,170.6,6.5,0.4177474,1.0
193,Agent3,318.0,228.0,6.5,0.28301886,1.0
194,Agent3,306.0,181.0,6.5,0.40849674,1.0
195,Agent3,307.0,197.5,6.5,0.35667753,1.0
196,Agent3,294.0,194.33333,6.5,0.33900228,1.0
197,Agent3,301.0,165.48096,6.5,0.45022938,1.0
198,Agent3,276.0,169.83333,6.5,0.38466185,1.0
199,Agent3,282.0,158.16666,6.5,0.43912533,1.0
200,Agent3,312.0,219.38095,6.5,0.29685593,1.0
201,Agent3,269.0,137.11429,6.5,0.49028146,1.0
202,Agent3,301.0,178.16666,6.5,0.40808418,1.0
203,Agent3,279.0,156.16666,6.5,0.44026288,1.0
